season,week,contestant_index,name,prob_eliminated
23,7,13,Terra Jole,0.051583077758550644
23,8,3,Marilu Henner,0.3004983365535736
23,8,4,Ryan Lochte,0.46487653255462646
23,8,5,Calvin Johnson Jr.,0.026402093470096588
23,8,6,Laurie Hernandez,0.008622508496046066
23,8,9,James Hinchcliffe,0.010363858193159103
23,8,12,Jana Kramer,0.03664639592170715
23,8,13,Terra Jole,0.15259021520614624
23,9,3,Marilu Henner,0.845872163772583
23,9,5,Calvin Johnson Jr.,0.017938273027539253
23,9,6,Laurie Hernandez,0.0011182039743289351
23,9,9,James Hinchcliffe,0.02688354253768921
23,9,12,Jana Kramer,0.018443264067173004
23,9,13,Terra Jole,0.08974456042051315
23,10,5,Calvin Johnson Jr.,0.24299879372119904
23,10,6,Laurie Hernandez,0.01702778786420822
23,10,9,James Hinchcliffe,0.10031718760728836
23,10,12,Jana Kramer,0.30371707677841187
23,10,13,Terra Jole,0.3359391987323761
23,11,5,Calvin Johnson Jr.,0.18336360156536102
23,11,6,Laurie Hernandez,0.0017539971740916371
23,11,9,James Hinchcliffe,0.4057217836380005
23,11,12,Jana Kramer,0.4091605842113495
24,1,1,Charo,0.15123632550239563
24,1,2,Mr. T,0.12006278336048126
24,1,3,Heather Morris,0.04563958942890167
24,1,4,Nancy Kerrigan,0.03952624648809433
24,1,5,Bonner Bolton,0.06781836599111557
24,1,6,Simone Biles,0.024326561018824577
24,1,7,David Ross,0.03532751649618149
24,1,8,Rashad Jennings,0.025067878887057304
24,1,9,Chris Kattan,0.3217252790927887
24,1,10,Erika Jayne,0.07058314979076385
24,1,11,Normani,0.03922446817159653
24,1,12,Nick Viall,0.05946195125579834
24,2,1,Charo,0.1395743489265442
24,2,2,Mr. T,0.1579003632068634
24,2,3,Heather Morris,0.039477843791246414
24,2,4,Nancy Kerrigan,0.046228665858507156
24,2,5,Bonner Bolton,0.04395399987697601
24,2,6,Simone Biles,0.036272574216127396
24,2,7,David Ross,0.04804616793990135
24,2,8,Rashad Jennings,0.02155025117099285
24,2,9,Chris Kattan,0.314808189868927
24,2,10,Erika Jayne,0.05568532645702362
24,2,11,Normani,0.022748224437236786
24,2,12,Nick Viall,0.07375406473875046
24,3,1,Charo,0.34277790784835815
24,3,2,Mr. T,0.19988799095153809
24,3,3,Heather Morris,0.027624163776636124
24,3,4,Nancy Kerrigan,0.02182602323591709
24,3,5,Bonner Bolton,0.10824869573116302
24,3,6,Simone Biles,0.02264181710779667
24,3,7,David Ross,0.02639997936785221
24,3,8,Rashad Jennings,0.04278778284788132
24,3,10,Erika Jayne,0.10973086953163147
24,3,11,Normani,0.015214445069432259
24,3,12,Nick Viall,0.08286037296056747
24,4,2,Mr. T,0.4346233010292053
24,4,3,Heather Morris,0.05712246894836426
24,4,4,Nancy Kerrigan,0.0515630766749382
24,4,5,Bonner Bolton,0.05279500037431717
24,4,6,Simone Biles,0.020531628280878067
24,4,7,David Ross,0.05196092277765274
24,4,8,Rashad Jennings,0.008873265236616135
24,4,10,Erika Jayne,0.1801070272922516
24,4,11,Normani,0.04347967728972435
24,4,12,Nick Viall,0.09894359856843948
24,5,3,Heather Morris,0.18049345910549164
24,5,4,Nancy Kerrigan,0.053392648696899414
24,5,5,Bonner Bolton,0.13440999388694763
24,5,6,Simone Biles,0.021205220371484756
24,5,7,David Ross,0.11583957076072693
24,5,8,Rashad Jennings,0.04823774844408035
24,5,10,Erika Jayne,0.3435407876968384
24,5,11,Normani,0.01599092409014702
24,5,12,Nick Viall,0.08688953518867493
24,6,3,Heather Morris,0.07904712855815887
24,6,4,Nancy Kerrigan,0.11842085421085358
24,6,5,Bonner Bolton,0.17898647487163544
24,6,6,Simone Biles,0.049151401966810226
24,6,7,David Ross,0.1495898962020874
24,6,8,Rashad Jennings,0.027830513194203377
24,6,11,Normani,0.026726296171545982
24,6,12,Nick Viall,0.3702475130558014
24,7,4,Nancy Kerrigan,0.23131389915943146
24,7,5,Bonner Bolton,0.2268281877040863
24,7,6,Simone Biles,0.023883340880274773
24,7,7,David Ross,0.05939250439405441
24,7,8,Rashad Jennings,0.006654383148998022
24,7,11,Normani,0.010513326153159142
24,7,12,Nick Viall,0.44141438603401184
24,8,5,Bonner Bolton,0.913679838180542
24,8,6,Simone Biles,0.05576949566602707
24,8,7,David Ross,0.006247424054890871
24,8,8,Rashad Jennings,0.0001708401832729578
24,8,11,Normani,0.02413228712975979
24,9,6,Simone Biles,0.27606865763664246
24,9,7,David Ross,0.4613504409790039
24,9,8,Rashad Jennings,0.013480404391884804
24,9,11,Normani,0.2491004914045334
24,10,7,David Ross,0.35528436303138733
24,10,8,Rashad Jennings,0.003539697267115116
24,10,11,Normani,0.6411759257316589
25,1,1,Sasha Pieterse,0.08279307931661606
25,1,2,Frankie Muniz,0.038474030792713165
25,1,3,Jordan Fisher,0.02235933020710945
25,1,4,Derek Fisher,0.09589364379644394
25,1,5,Nikki Bella,0.036818135529756546
25,1,6,Terrell Owens,0.07679025828838348
25,1,7,Victoria Arlen,0.038893576711416245
25,1,8,Barbara Corcoran,0.2710782587528229
25,1,9,Lindsey Stirling,0.02325429767370224
25,1,10,Debbie Gibson,0.1597619354724884
25,1,11,Nick Lachey,0.058744877576828
25,1,12,Drew Scott,0.06438995152711868
25,1,13,Vanessa Lachey,0.03074861690402031
25,2,1,Sasha Pieterse,0.059832170605659485
25,2,2,Frankie Muniz,0.02513687126338482
25,2,3,Jordan Fisher,0.02409738302230835
25,2,4,Derek Fisher,0.13028991222381592
25,2,5,Nikki Bella,0.06401816010475159
25,2,6,Terrell Owens,0.05803294852375984
25,2,7,Victoria Arlen,0.036464571952819824
25,2,8,Barbara Corcoran,0.2707144320011139
25,2,9,Lindsey Stirling,0.0328531488776207
25,2,10,Debbie Gibson,0.13985933363437653
25,2,11,Nick Lachey,0.08003242313861847
25,2,12,Drew Scott,0.04799468442797661
25,2,13,Vanessa Lachey,0.030673952773213387
25,3,1,Sasha Pieterse,0.29692307114601135
25,3,2,Frankie Muniz,0.06615143269300461
25,3,3,Jordan Fisher,0.020836791023612022
25,3,4,Derek Fisher,0.2179870903491974
25,3,5,Nikki Bella,0.0804838091135025
25,3,6,Terrell Owens,0.06874382495880127
25,3,7,Victoria Arlen,0.05128636211156845
25,3,9,Lindsey Stirling,0.01288057491183281
25,3,11,Nick Lachey,0.09964675456285477
25,3,12,Drew Scott,0.03932015225291252
25,3,13,Vanessa Lachey,0.04574013501405716
25,4,1,Sasha Pieterse,0.15726247429847717
25,4,2,Frankie Muniz,0.05973510071635246
25,4,3,Jordan Fisher,0.010775843635201454
25,4,4,Derek Fisher,0.276960164308548
25,4,5,Nikki Bella,0.07282871007919312
25,4,6,Terrell Owens,0.062101393938064575
25,4,7,Victoria Arlen,0.022668955847620964
25,4,9,Lindsey Stirling,0.030787182971835136
25,4,11,Nick Lachey,0.17443878948688507
25,4,12,Drew Scott,0.061169784516096115
25,4,13,Vanessa Lachey,0.07127156108617783
25,5,1,Sasha Pieterse,0.31427323818206787
25,5,2,Frankie Muniz,0.028581617400050163
25,5,3,Jordan Fisher,0.020848987624049187
25,5,5,Nikki Bella,0.05819524824619293
25,5,6,Terrell Owens,0.07412821054458618
25,5,7,Victoria Arlen,0.04591389000415802
25,5,9,Lindsey Stirling,0.035568468272686005
25,5,11,Nick Lachey,0.23854312300682068
25,5,12,Drew Scott,0.0726727843284607
25,5,13,Vanessa Lachey,0.11127445846796036
25,6,2,Frankie Muniz,0.058587633073329926
25,6,3,Jordan Fisher,0.018922196701169014
25,6,5,Nikki Bella,0.08046884834766388
25,6,6,Terrell Owens,0.03682785481214523
25,6,7,Victoria Arlen,0.06311047822237015
25,6,9,Lindsey Stirling,0.022299157455563545
25,6,11,Nick Lachey,0.5744062662124634
25,6,12,Drew Scott,0.07196640968322754
25,6,13,Vanessa Lachey,0.07341126352548599
25,7,2,Frankie Muniz,0.01751074753701687
25,7,3,Jordan Fisher,0.01969904452562332
25,7,5,Nikki Bella,0.5397502779960632
25,7,6,Terrell Owens,0.10410812497138977
25,7,7,Victoria Arlen,0.030411461368203163
25,7,9,Lindsey Stirling,0.05293968692421913
25,7,12,Drew Scott,0.032268375158309937
25,7,13,Vanessa Lachey,0.2033122032880783
25,8,2,Frankie Muniz,0.08850686997175217
25,8,3,Jordan Fisher,0.00565711222589016
25,8,6,Terrell Owens,0.617952823638916
25,8,7,Victoria Arlen,0.09526459872722626
25,8,9,Lindsey Stirling,0.07875523716211319
25,8,12,Drew Scott,0.11386339366436005
25,9,2,Frankie Muniz,0.10667292773723602
25,9,3,Jordan Fisher,0.015860460698604584
25,9,7,Victoria Arlen,0.47899413108825684
25,9,9,Lindsey Stirling,0.20917563140392303
25,9,12,Drew Scott,0.18929679691791534
25,10,2,Frankie Muniz,0.2468908578157425
25,10,3,Jordan Fisher,0.016285507008433342
25,10,9,Lindsey Stirling,0.447805255651474
25,10,12,Drew Scott,0.28901833295822144
26,1,1,Jamie Anderson,0.25494566559791565
26,1,2,Johnny Damon,0.3277800381183624
26,1,3,Kareem Abdul-Jabbar,0.15788692235946655
26,1,4,Arike Ogunbowale,0.08729646354913712
26,1,5,Jennie Finch Daigle,0.041864413768053055
26,1,6,Chris Mazdzer,0.04698885232210159
26,1,7,Mirai Nagasu,0.030584992840886116
26,1,8,Tonya Harding,0.021412359550595284
26,1,9,Josh Norman,0.01693427376449108
26,1,10,Adam Rippon,0.014306035824120045
26,2,3,Kareem Abdul-Jabbar,0.5100625157356262
26,2,4,Arike Ogunbowale,0.1473873257637024
26,2,5,Jennie Finch Daigle,0.10466424375772476
26,2,6,Chris Mazdzer,0.09345356374979019
26,2,7,Mirai Nagasu,0.03404904529452324
26,2,8,Tonya Harding,0.040564171969890594
26,2,9,Josh Norman,0.061218779534101486
26,2,10,Adam Rippon,0.008600359782576561
26,3,5,Jennie Finch Daigle,0.3339252471923828
26,3,6,Chris Mazdzer,0.33588796854019165
26,3,7,Mirai Nagasu,0.29150745272636414
26,3,8,Tonya Harding,0.02371401898562908
26,3,9,Josh Norman,0.012827674858272076
26,3,10,Adam Rippon,0.0021376190707087517
26,4,8,Tonya Harding,0.4795685112476349
26,4,9,Josh Norman,0.5204058885574341
26,4,10,Adam Rippon,2.5638280931161717e-05
27,1,1,Juan Pablo Di Pace,0.041225507855415344
27,1,2,Evanna Lynch,0.06083676591515541
27,1,3,Nancy McKeon,0.0986085757613182
27,1,4,John Schneider,0.07580939680337906
27,1,5,Milo Manheim,0.046885695308446884
27,1,6,Danelle Umstead,0.14456085860729218
27,1,7,Mary Lou Retton,0.07609880715608597
27,1,8,DeMarcus Ware,0.03932339325547218
27,1,9,Nikki Glaser,0.19147957861423492
27,1,10,Bobby Bones,0.03445142135024071
27,1,11,Tinashe,0.05806981027126312
27,1,12,Alexis Ren,0.03395942598581314
27,1,13,Joe Amabile,0.09869074076414108
27,2,1,Juan Pablo Di Pace,0.03260549530386925
27,2,2,Evanna Lynch,0.037093427032232285
27,2,3,Nancy McKeon,0.16294853389263153
27,2,4,John Schneider,0.07411687821149826
27,2,5,Milo Manheim,0.027182351797819138
27,2,6,Danelle Umstead,0.2878872752189636
27,2,7,Mary Lou Retton,0.08453303575515747
27,2,8,DeMarcus Ware,0.05392783135175705
27,2,10,Bobby Bones,0.04880495369434357
27,2,11,Tinashe,0.0626060888171196
27,2,12,Alexis Ren,0.03150501102209091
27,2,13,Joe Amabile,0.09678910672664642
27,3,1,Juan Pablo Di Pace,0.03345514088869095
27,3,2,Evanna Lynch,0.03840992599725723
27,3,3,Nancy McKeon,0.2560218572616577
27,3,4,John Schneider,0.12425411492586136
27,3,5,Milo Manheim,0.03841158002614975
27,3,7,Mary Lou Retton,0.13838064670562744
27,3,8,DeMarcus Ware,0.06502166390419006
27,3,10,Bobby Bones,0.036122675985097885
27,3,11,Tinashe,0.11798442900180817
27,3,12,Alexis Ren,0.03889380767941475
27,3,13,Joe Amabile,0.11304418742656708
27,4,1,Juan Pablo Di Pace,0.08137021213769913
27,4,2,Evanna Lynch,0.06223814934492111
27,4,4,John Schneider,0.13668102025985718
27,4,5,Milo Manheim,0.035348426550626755
27,4,7,Mary Lou Retton,0.13283810019493103
27,4,8,DeMarcus Ware,0.12078939378261566
27,4,10,Bobby Bones,0.05231371521949768
27,4,11,Tinashe,0.1696595698595047
27,4,12,Alexis Ren,0.04899696260690689
27,4,13,Joe Amabile,0.15976445376873016
27,5,1,Juan Pablo Di Pace,0.06073775887489319
27,5,2,Evanna Lynch,0.08227022737264633
27,5,4,John Schneider,0.14838717877864838
27,5,5,Milo Manheim,0.055473435670137405
27,5,7,Mary Lou Retton,0.26426932215690613
27,5,8,DeMarcus Ware,0.11253519356250763
27,5,10,Bobby Bones,0.053419023752212524
27,5,12,Alexis Ren,0.03611886128783226
27,5,13,Joe Amabile,0.18678903579711914
27,6,1,Juan Pablo Di Pace,0.043439291417598724
27,6,2,Evanna Lynch,0.0354008674621582
27,6,4,John Schneider,0.31216341257095337
27,6,5,Milo Manheim,0.030250340700149536
27,6,7,Mary Lou Retton,0.2936738431453705
27,6,8,DeMarcus Ware,0.10234691947698593
27,6,10,Bobby Bones,0.04570029675960541
27,6,12,Alexis Ren,0.04089933633804321
27,6,13,Joe Amabile,0.09612575173377991
27,7,1,Juan Pablo Di Pace,0.1236700490117073
27,7,2,Evanna Lynch,0.03562426194548607
27,7,4,John Schneider,0.2839685082435608
27,7,5,Milo Manheim,0.04088703542947769
27,7,8,DeMarcus Ware,0.31547579169273376
27,7,10,Bobby Bones,0.011652802117168903
27,7,12,Alexis Ren,0.041781775653362274
27,7,13,Joe Amabile,0.14693976938724518
27,8,1,Juan Pablo Di Pace,0.19535164535045624
27,8,2,Evanna Lynch,0.09114834666252136
27,8,5,Milo Manheim,0.1469758003950119
27,8,10,Bobby Bones,0.05778980255126953
27,8,12,Alexis Ren,0.05483027175068855
27,8,13,Joe Amabile,0.4539041519165039
27,9,2,Evanna Lynch,0.3314720094203949
27,9,5,Milo Manheim,0.3316386342048645
27,9,10,Bobby Bones,0.006092697847634554
27,9,12,Alexis Ren,0.33079665899276733
28,1,1,Kate Flannery,0.002216402208432555
28,1,2,James Van Der Beek,2.1865234622886476e-10
28,1,3,Kel Mitchell,0.0002360904181841761
28,1,4,Ray Lewis,0.011324557475745678
28,1,5,Lamar Odom,0.9711797833442688
28,1,6,Sailor Brinkley-Cook,7.470397349607083e-07
28,1,7,Sean Spicer,0.014860430732369423
28,1,8,Mary Wilson,5.206199057283811e-05
28,1,9,Lauren Alaina,1.172212638067549e-08
28,1,10,Ally Brooke,0.00010649063187884167
28,1,11,Karamo Brown,2.338610647711903e-05
28,1,12,Hannah Brown,1.3751836336339807e-09
28,2,1,Kate Flannery,1.0804392047703004e-07
28,2,2,James Van Der Beek,7.371979222625669e-07
28,2,3,Kel Mitchell,1.7905344975588378e-06
28,2,4,Ray Lewis,0.4770301282405853
28,2,5,Lamar Odom,0.038138628005981445
28,2,6,Sailor Brinkley-Cook,7.927897240733728e-05
28,2,7,Sean Spicer,8.174991990017588e-07
28,2,8,Mary Wilson,0.48471972346305847
28,2,9,Lauren Alaina,1.038965592670138e-06
28,2,10,Ally Brooke,5.59527052246267e-07
28,2,11,Karamo Brown,2.7311258236295544e-05
28,2,12,Hannah Brown,5.447120532409144e-11
28,3,1,Kate Flannery,1.114892356213204e-07
28,3,2,James Van Der Beek,5.264593596621125e-07
28,3,3,Kel Mitchell,0.00022558194177690893
28,3,5,Lamar Odom,0.5740899443626404
28,3,6,Sailor Brinkley-Cook,7.088718803061056e-07
28,3,7,Sean Spicer,0.000539255328476429
28,3,9,Lauren Alaina,2.32917536777677e-05
28,3,10,Ally Brooke,7.328004869577853e-08
28,3,11,Karamo Brown,0.425113320350647
28,3,12,Hannah Brown,7.187756636994891e-06
28,4,1,Kate Flannery,0.0030539988074451685
28,4,2,James Van Der Beek,7.081816875142977e-05
28,4,3,Kel Mitchell,1.005610315019112e-07
28,4,5,Lamar Odom,0.9620227813720703
28,4,6,Sailor Brinkley-Cook,4.0784550492389826e-07
28,4,7,Sean Spicer,0.034652989357709885
28,4,9,Lauren Alaina,1.4770894729565498e-08
28,4,10,Ally Brooke,4.405974962651271e-08
28,4,11,Karamo Brown,0.00019878575403708965
28,4,12,Hannah Brown,2.4626812589190195e-08
28,5,1,Kate Flannery,0.00030428648460656404
28,5,2,James Van Der Beek,2.2920412448002025e-06
28,5,3,Kel Mitchell,5.032318313169526e-06
28,5,6,Sailor Brinkley-Cook,0.00034150565625168383
28,5,7,Sean Spicer,0.012187088839709759
28,5,9,Lauren Alaina,0.000525395036675036
28,5,10,Ally Brooke,1.810892626963323e-07
28,5,11,Karamo Brown,0.9866253137588501
28,5,12,Hannah Brown,8.951182280725334e-06
28,6,1,Kate Flannery,0.00012251210864633322
28,6,2,James Van Der Beek,9.64010541792959e-05
28,6,3,Kel Mitchell,0.005044105928391218
28,6,6,Sailor Brinkley-Cook,0.00014075476792640984
28,6,7,Sean Spicer,0.5132620930671692
28,6,9,Lauren Alaina,0.000280415901215747
28,6,10,Ally Brooke,0.030327389016747475
28,6,11,Karamo Brown,0.19267936050891876
28,6,12,Hannah Brown,0.2580469846725464
28,7,1,Kate Flannery,0.4449938237667084
28,7,2,James Van Der Beek,0.00015442099538631737
28,7,3,Kel Mitchell,0.01973269134759903
28,7,7,Sean Spicer,0.039105359464883804
28,7,9,Lauren Alaina,1.9884619177901186e-05
28,7,10,Ally Brooke,0.00011315710435155779
28,7,11,Karamo Brown,0.49530288577079773
28,7,12,Hannah Brown,0.0005778201157227159
28,8,1,Kate Flannery,0.25131845474243164
28,8,2,James Van Der Beek,0.00018279750656802207
28,8,3,Kel Mitchell,0.0037544998340308666
28,8,7,Sean Spicer,0.22765614092350006
28,8,9,Lauren Alaina,0.5153495073318481
28,8,10,Ally Brooke,0.0014953521313145757
28,8,12,Hannah Brown,0.00024320423835888505
28,9,2,James Van Der Beek,0.0945466011762619
28,9,3,Kel Mitchell,0.0839107558131218
28,9,7,Sean Spicer,0.7048472166061401
28,9,9,Lauren Alaina,0.05240635201334953
28,9,10,Ally Brooke,0.0032875831238925457
28,9,12,Hannah Brown,0.061001505702733994
28,10,2,James Van Der Beek,0.9721554517745972
28,10,3,Kel Mitchell,0.00623251311480999
28,10,9,Lauren Alaina,0.0066297706216573715
28,10,10,Ally Brooke,0.0002423189434921369
28,10,12,Hannah Brown,0.01473990548402071
28,11,3,Kel Mitchell,0.3237237334251404
28,11,9,Lauren Alaina,0.47244587540626526
28,11,10,Ally Brooke,0.014270003885030746
28,11,12,Hannah Brown,0.18956038355827332
29,1,1,Anne Heche,7.916543809383114e-11
29,1,2,Jesse Metcalfe,2.079414591904527e-11
29,1,3,Chrishell Stause,0.00021679142082575709
29,1,4,Skai Jackson,8.910361765152632e-17
29,1,5,Justina Machado,1.0943723250296194e-16
29,1,6,Charles Oakley,0.07667365670204163
29,1,7,Veron Davis,5.859583929179735e-10
29,1,8,Johnny Weir,3.1088896648018283e-12
29,1,9,Nev Schulman,2.9942936557959474e-15
29,1,10,AJ McLean,5.328006699029109e-12
29,1,11,Nelly,8.843245580258952e-10
29,1,12,Kaitlyn Bristowe,2.7966158594228173e-15
29,1,13,Carole Baskin,0.9231094717979431
29,1,14,Monica Aldama,3.296414722675327e-14
29,1,15,Jeannie Mai,8.190958328269105e-12
29,2,1,Anne Heche,3.488633808501618e-07
29,2,2,Jesse Metcalfe,4.165489567858893e-12
29,2,3,Chrishell Stause,2.6504196171117655e-08
29,2,4,Skai Jackson,0.02260761335492134
29,2,5,Justina Machado,4.7617613079312376e-15
29,2,6,Charles Oakley,0.9736116528511047
29,2,7,Veron Davis,7.058773121570994e-08
29,2,8,Johnny Weir,1.088244694358309e-08
29,2,9,Nev Schulman,4.262622579806171e-15
29,2,10,AJ McLean,1.3429507506046434e-10
29,2,11,Nelly,2.6204696190745835e-09
29,2,12,Kaitlyn Bristowe,3.5706108099966045e-17
29,2,13,Carole Baskin,0.003713129088282585
29,2,14,Monica Aldama,6.713093898724765e-05
29,2,15,Jeannie Mai,3.0715863630348395e-08
29,3,1,Anne Heche,0.0013130827574059367
29,3,2,Jesse Metcalfe,4.261089259216533e-10
29,3,3,Chrishell Stause,4.834614154326788e-13
29,3,4,Skai Jackson,5.556048510158007e-09
29,3,5,Justina Machado,5.190770036023196e-10
29,3,7,Veron Davis,1.6875489720902248e-12
29,3,8,Johnny Weir,8.138400024524501e-16
29,3,9,Nev Schulman,8.072972023305026e-16
29,3,10,AJ McLean,4.614754325199533e-12
29,3,11,Nelly,1.0471572498005344e-09
29,3,12,Kaitlyn Bristowe,1.0020915609083251e-14
29,3,13,Carole Baskin,0.9986869692802429
29,3,14,Monica Aldama,5.163961164060538e-13
29,3,15,Jeannie Mai,5.836019059506092e-13
29,4,1,Anne Heche,0.769260823726654
29,4,2,Jesse Metcalfe,0.16650652885437012
29,4,3,Chrishell Stause,0.0007276844698935747
29,4,4,Skai Jackson,4.305791613962986e-15
29,4,5,Justina Machado,6.272253472161538e-08
29,4,7,Veron Davis,0.002073201583698392
29,4,8,Johnny Weir,5.609985720411714e-08
29,4,9,Nev Schulman,5.5721923075680024e-08
29,4,10,AJ McLean,1.0394987270956335e-07
29,4,11,Nelly,0.004129160661250353
29,4,12,Kaitlyn Bristowe,7.547958924547515e-10
29,4,14,Monica Aldama,1.6605367747501987e-08
29,4,15,Jeannie Mai,0.057302165776491165
29,5,2,Jesse Metcalfe,0.9389316439628601
29,5,3,Chrishell Stause,0.055632587522268295
29,5,4,Skai Jackson,2.5414667703671512e-08
29,5,5,Justina Machado,4.375275608481388e-08
29,5,7,Veron Davis,0.00543515058234334
29,5,8,Johnny Weir,1.8859818763129754e-13
29,5,9,Nev Schulman,2.393302223069327e-10
29,5,10,AJ McLean,1.4044907459265232e-07
29,5,11,Nelly,1.0126581795333323e-09
29,5,12,Kaitlyn Bristowe,1.754995454517072e-11
29,5,14,Monica Aldama,1.464117889427019e-11
29,5,15,Jeannie Mai,4.37479400261509e-07
29,6,3,Chrishell Stause,7.696383363509085e-06
29,6,4,Skai Jackson,0.8731985688209534
29,6,5,Justina Machado,7.029201665176288e-10
29,6,7,Veron Davis,0.12667645514011383
29,6,8,Johnny Weir,0.00011642529716482386
29,6,9,Nev Schulman,6.119275308691385e-09
29,6,10,AJ McLean,2.243166097315452e-09
29,6,11,Nelly,2.6233788474883113e-08
29,6,12,Kaitlyn Bristowe,4.473899306578488e-10
29,6,14,Monica Aldama,3.309848922716796e-11
29,6,15,Jeannie Mai,9.326591339231527e-07
29,7,3,Chrishell Stause,0.009983359836041927
29,7,4,Skai Jackson,6.011891309753992e-05
29,7,5,Justina Machado,0.0012546844081953168
29,7,8,Johnny Weir,8.162358426488936e-05
29,7,9,Nev Schulman,6.312451006351694e-08
29,7,10,AJ McLean,0.00437080068513751
29,7,11,Nelly,1.9019488490812364e-06
29,7,12,Kaitlyn Bristowe,0.10269785672426224
29,7,14,Monica Aldama,0.7095328569412231
29,7,15,Jeannie Mai,0.17201672494411469
29,8,3,Chrishell Stause,0.6530531644821167
29,8,4,Skai Jackson,0.01932195946574211
29,8,5,Justina Machado,0.0005575866671279073
29,8,8,Johnny Weir,4.714462556876242e-05
29,8,9,Nev Schulman,4.611686017597094e-05
29,8,10,AJ McLean,0.21849854290485382
29,8,11,Nelly,0.10595283657312393
29,8,12,Kaitlyn Bristowe,0.00252268323674798
29,9,4,Skai Jackson,6.434597889892757e-05
29,9,5,Justina Machado,0.0389423593878746
29,9,8,Johnny Weir,1.3482300346367992e-05
29,9,9,Nev Schulman,8.722415805095807e-05
29,9,10,AJ McLean,0.9379534125328064
29,9,11,Nelly,0.02292833849787712
29,9,12,Kaitlyn Bristowe,1.0816650501510594e-05
29,10,4,Skai Jackson,0.31116175651550293
29,10,5,Justina Machado,0.035977840423583984
29,10,8,Johnny Weir,0.39685705304145813
29,10,9,Nev Schulman,0.00016696166130714118
29,10,11,Nelly,0.25569313764572144
29,10,12,Kaitlyn Bristowe,0.0001432977442163974
29,11,5,Justina Machado,0.238056480884552
29,11,9,Nev Schulman,0.17879053950309753
29,11,11,Nelly,0.4352433681488037
29,11,12,Kaitlyn Bristowe,0.14790965616703033
30,1,1,Martin Kove,1.0
30,1,2,Brian Austin Green,8.904586052890795e-13
30,1,3,Melora Hardin,1.9668891081819906e-14
30,1,4,Matt James,3.4368909627990885e-12
30,1,5,"Mike ""The Miz"" Mizanin",2.5257886060447987e-12
30,1,6,Suni Lee,2.838168648837153e-16
30,1,7,Iman Shumpert,5.426292748467176e-10
30,1,8,Cody Rigsby,4.653313867043762e-13
30,1,9,Melanie C,2.784708482008553e-15
30,1,10,Jimmie Allen,8.501038761821178e-11
30,1,11,Olivia Jade,1.9095995943373134e-13
30,1,12,JoJo Siwa,2.3457624562142187e-17
30,1,13,Christine Chiu,3.260156359284616e-13
30,1,14,Kenya Moore,2.6291084448946435e-14
30,1,15,Amanda Kloots,2.177328234117027e-16
30,2,1,Martin Kove,1.0
30,2,2,Brian Austin Green,1.7566876842067813e-09
30,2,3,Melora Hardin,7.236505773951241e-13
30,2,4,Matt James,5.266214841981309e-08
30,2,5,"Mike ""The Miz"" Mizanin",8.514438286366666e-12
30,2,6,Suni Lee,1.0928323540158533e-13
30,2,7,Iman Shumpert,1.9362874151274134e-11
30,2,8,Cody Rigsby,1.1420910051018751e-10
30,2,9,Melanie C,1.7434771379702067e-15
30,2,10,Jimmie Allen,4.040772165654627e-13
30,2,11,Olivia Jade,7.435293700175372e-13
30,2,12,JoJo Siwa,1.5823082350989703e-16
30,2,13,Christine Chiu,7.085648179305792e-10
30,2,14,Kenya Moore,5.445702222495186e-10
30,2,15,Amanda Kloots,2.054300404297484e-17
30,3,2,Brian Austin Green,0.09157368540763855
30,3,3,Melora Hardin,4.599594483067904e-09
30,3,4,Matt James,0.19486986100673676
30,3,5,"Mike ""The Miz"" Mizanin",2.7787637009168975e-06
30,3,6,Suni Lee,0.0002240224275738001
30,3,7,Iman Shumpert,0.026738664135336876
30,3,8,Cody Rigsby,0.6844102740287781
30,3,9,Melanie C,1.997685103560798e-06
30,3,10,Jimmie Allen,0.0009899578290060163
30,3,11,Olivia Jade,4.350719437495876e-11
30,3,12,JoJo Siwa,3.112214305711625e-11
30,3,13,Christine Chiu,0.0008984419982880354
30,3,14,Kenya Moore,0.00029028725111857057
30,3,15,Amanda Kloots,3.3172853353136134e-11
30,4,2,Brian Austin Green,0.5988373756408691
30,4,3,Melora Hardin,2.656439651582687e-11
30,4,4,Matt James,0.3949747681617737
30,4,5,"Mike ""The Miz"" Mizanin",3.5012096759601263e-06
30,4,6,Suni Lee,4.002440334716084e-08
30,4,7,Iman Shumpert,1.6105269651234266e-07
30,4,8,Cody Rigsby,2.3428585336660035e-05
30,4,9,Melanie C,6.790822908442351e-07
30,4,10,Jimmie Allen,5.7885216619979474e-08
30,4,11,Olivia Jade,1.3145428079397448e-09
30,4,12,JoJo Siwa,9.327764116662252e-10
30,4,14,Kenya Moore,0.006159961689263582
30,4,15,Amanda Kloots,1.3007310784018955e-08
30,5,3,Melora Hardin,3.187700713169761e-05
30,5,5,"Mike ""The Miz"" Mizanin",0.2609364092350006
30,5,6,Suni Lee,8.850274753058329e-05
30,5,7,Iman Shumpert,0.7384548187255859
30,5,8,Cody Rigsby,0.00013508139818441123
30,5,9,Melanie C,0.00011369700951036066
30,5,10,Jimmie Allen,8.628454816062003e-05
30,5,11,Olivia Jade,3.615804962464608e-05
30,5,12,JoJo Siwa,1.7521653461471942e-08
30,5,14,Kenya Moore,0.00011713264393620193
30,5,15,Amanda Kloots,1.1153645829153902e-07
30,6,3,Melora Hardin,0.0025944032240659
